EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
17.061,8.696,22.623,33.199,5.053,23.447,-7.627,15.010,-0.032,0.911,-0.462,0.610,-0.763,-0.366,73.333,23841.000,1.000
15.023,3.122,15.635,21.994,-0.309,17.787,-8.372,14.638,-0.032,0.914,-0.461,0.610,-0.702,-0.366,73.333,23842.000,1.000
10.865,-4.730,6.230,8.482,-7.100,8.851,-11.412,11.522,-0.032,0.914,-0.463,0.549,-0.610,-0.549,73.333,23843.000,1.000
6.867,-11.548,-1.475,-3.026,-12.891,0.651,-12.249,9.004,-0.030,0.912,-0.462,0.732,-0.488,-0.580,73.333,23844.000,1.000
4.805,-14.675,-4.502,-9.470,-16.149,-3.535,-8.248,9.442,-0.031,0.913,-0.462,0.732,-0.427,-0.671,73.333,23845.000,1.000
5.124,-13.583,-2.254,-10.086,-16.559,-2.307,1.180,13.898,-0.031,0.914,-0.459,0.763,-0.366,-0.671,73.333,23846.000,1.000
6.886,-9.728,3.543,-6.412,-14.818,3.576,14.196,21.605,-0.032,0.912,-0.459,0.854,-0.214,-0.702,73.333,23847.000,1.000
8.319,-5.854,9.795,-1.330,-12.300,11.714,27.564,30.411,-0.032,0.913,-0.457,0.824,-0.153,-0.763,73.333,23848.000,1.000
7.829,-4.981,13.320,2.196,-10.610,18.789,38.220,37.671,-0.033,0.911,-0.460,0.854,-0.061,-0.854,73.333,23849.000,1.000
5.090,-8.896,12.203,2.189,-10.735,21.505,43.720,40.886,-0.033,0.911,-0.460,0.793,-0.031,-0.763,73.333,23850.000,1.000
1.363,-17.218,6.969,-1.130,-12.114,18.588,44.495,39.981,-0.034,0.912,-0.458,0.824,-0.031,-0.916,73.333,23851.000,1.000
-1.617,-27.708,0.140,-5.714,-13.272,11.396,42.890,36.794,-0.035,0.914,-0.460,0.885,0.092,-0.885,73.333,23852.000,1.000
-2.908,-37.758,-5.341,-8.970,-12.921,3.128,41.648,33.742,-0.036,0.914,-0.460,0.977,0.153,-0.916,73.333,23853.000,1.000
-2.396,-45.297,-7.242,-8.849,-10.315,-2.492,43.252,33.032,-0.034,0.914,-0.459,0.885,0.153,-0.946,73.333,23854.000,1.000
-0.521,-49.375,-4.919,-5.065,-5.563,-3.174,48.180,35.174,-0.037,0.914,-0.461,0.885,0.031,-1.038,73.333,23855.000,1.000
1.650,-51.140,0.234,0.731,0.203,0.861,55.309,39.180,-0.039,0.915,-0.463,0.977,0.031,-0.977,73.333,23856.000,1.000
2.941,-53.017,5.594,5.991,5.357,7.212,62.107,42.915,-0.037,0.917,-0.458,0.946,0.153,-1.007,73.333,23857.000,1.000
2.887,-56.840,8.982,8.885,8.897,13.130,66.528,44.921,-0.039,0.917,-0.461,0.885,0.122,-0.946,73.333,23858.000,1.000
1.707,-63.197,9.315,8.711,10.601,16.629,68.206,45.281,-0.040,0.917,-0.460,0.824,0.122,-0.946,73.333,23859.000,1.000
-0.377,-72.009,6.155,5.000,10.286,16.138,66.759,44.054,-0.039,0.917,-0.460,0.793,0.153,-0.946,73.333,23860.000,1.000
-3.176,-82.700,-0.007,-2.155,7.961,11.277,62.526,41.730,-0.037,0.918,-0.461,0.732,0.092,-0.854,73.333,23861.000,1.000
-6.008,-93.298,-7.207,-11.403,4.290,3.605,56.463,39.197,-0.036,0.918,-0.459,0.702,0.061,-0.793,73.333,23862.000,1.000
-7.753,-100.709,-12.660,-20.418,0.510,-3.878,50.015,37.526,-0.037,0.918,-0.454,0.580,0.153,-0.641,73.333,23863.000,1.000
-7.441,-102.035,-14.114,-26.908,-2.169,-8.204,44.882,37.651,-0.038,0.916,-0.458,0.580,0.122,-0.488,73.333,23864.000,1.000
-4.589,-95.625,-10.875,-29.647,-3.075,-8.095,41.345,39.299,-0.040,0.914,-0.455,0.458,0.061,-0.458,73.333,23865.000,1.000
0.529,-82.234,-4.352,-28.938,-2.322,-4.568,38.415,41.312,-0.042,0.914,-0.458,0.458,0.092,-0.305,73.333,23866.000,1.000
6.514,-65.218,2.134,-26.893,-1.265,-0.825,33.167,41.068,-0.041,0.914,-0.459,0.458,0.031,-0.244,73.333,23867.000,1.000
11.376,-48.978,5.241,-26.045,-1.704,-0.096,22.780,36.075,-0.042,0.914,-0.459,0.458,0.122,-0.183,73.333,23868.000,1.000
13.862,-36.315,3.983,-27.184,-4.231,-3.014,7.648,26.612,-0.041,0.915,-0.458,0.549,0.153,-0.061,73.333,23869.000,1.000
14.061,-26.962,0.069,-29.145,-7.826,-7.678,-9.498,15.183,-0.042,0.917,-0.459,0.519,0.092,-0.061,73.333,23870.000,1.000
13.001,-18.748,-3.765,-30.069,-10.764,-11.474,-24.904,5.118,-0.040,0.918,-0.460,0.458,0.031,0.092,73.333,23871.000,1.000
11.904,-9.567,-5.654,-28.949,-11.869,-13.106,-36.520,-1.897,-0.040,0.919,-0.460,0.336,0.000,0.031,73.333,23872.000,1.000
11.637,1.375,-5.044,-25.686,-10.664,-12.645,-44.203,-5.931,-0.041,0.920,-0.459,0.305,-0.061,0.031,73.333,23873.000,1.000
12.515,13.726,-2.071,-20.258,-6.961,-10.291,-47.993,-7.223,-0.041,0.918,-0.459,0.397,-0.153,0.031,73.333,23874.000,1.000
14.011,26.393,2.426,-13.099,-1.274,-6.406,-48.693,-6.388,-0.042,0.917,-0.458,0.519,-0.275,0.122,73.333,23875.000,1.000
14.477,36.928,6.344,-5.983,4.634,-2.223,-47.680,-4.442,-0.043,0.917,-0.461,0.336,-0.336,0.122,73.333,23876.000,1.000
11.931,42.152,6.862,-1.872,8.276,-0.019,-47.394,-3.353,-0.042,0.918,-0.461,0.305,-0.305,0.153,73.333,23877.000,1.000
5.699,40.334,2.587,-2.627,8.271,-1.388,-49.557,-4.552,-0.041,0.920,-0.458,0.244,-0.549,0.092,73.333,23878.000,1.000
-2.962,32.689,-5.066,-7.143,5.244,-5.509,-53.122,-7.258,-0.042,0.920,-0.459,0.305,-0.732,0.031,73.333,23879.000,1.000
-11.876,22.850,-12.857,-12.297,0.959,-9.634,-55.715,-9.484,-0.040,0.921,-0.460,0.214,-0.702,0.031,73.333,23880.000,1.000
-19.258,14.780,-17.783,-15.061,-2.628,-10.630,-54.542,-8.697,-0.041,0.919,-0.458,0.122,-0.610,0.000,73.333,23881.000,1.000
-24.354,10.989,-18.800,-14.633,-4.357,-7.210,-48.843,-3.776,-0.040,0.919,-0.461,0.092,-0.702,-0.031,73.333,23882.000,1.000
-27.246,11.566,-17.061,-12.777,-4.346,-0.773,-40.424,4.189,-0.039,0.921,-0.460,0.153,-0.702,-0.092,73.333,23883.000,1.000
-28.372,14.367,-14.704,-12.211,-3.549,5.796,-31.821,12.829,-0.037,0.921,-0.461,0.122,-0.702,-0.153,73.333,23884.000,1.000
-28.334,16.452,-13.401,-14.798,-3.047,9.846,-25.459,19.354,-0.035,0.920,-0.459,0.061,-0.732,-0.214,73.333,23885.000,1.000
-27.649,16.039,-13.267,-20.081,-3.337,10.760,-21.562,22.759,-0.035,0.919,-0.460,0.000,-0.549,-0.122,73.333,23886.000,1.000
-26.457,13.917,-13.129,-25.764,-4.288,9.796,-18.987,23.461,-0.034,0.918,-0.460,0.061,-0.549,-0.061,73.333,23887.000,1.000
-24.637,12.348,-12.102,-29.622,-5.452,8.421,-16.693,22.211,-0.031,0.917,-0.458,-0.061,-0.610,0.031,73.333,23888.000,1.000
-22.109,13.000,-10.546,-30.850,-6.418,7.097,-14.154,19.868,-0.030,0.915,-0.458,-0.092,-0.458,0.092,73.333,23889.000,1.000
-18.896,16.285,-9.414,-30.051,-6.941,5.456,-11.957,16.861,-0.031,0.913,-0.460,-0.092,-0.549,0.183,73.333,23890.000,1.000
-14.953,21.659,-8.914,-27.899,-6.585,3.804,-9.829,14.071,-0.031,0.913,-0.457,-0.214,-0.458,0.183,73.333,23891.000,1.000
-10.242,28.408,-8.254,-24.576,-4.996,3.283,-7.043,12.109,-0.032,0.912,-0.457,-0.183,-0.397,0.214,73.333,23892.000,1.000
-5.123,35.819,-6.604,-20.165,-2.461,4.810,-3.405,10.752,-0.034,0.915,-0.456,-0.092,-0.275,0.336,73.333,23893.000,1.000
-0.367,43.026,-4.039,-15.096,0.031,8.098,0.659,9.251,-0.033,0.914,-0.456,0.000,-0.244,0.366,73.333,23894.000,1.000
3.311,49.351,-1.541,-10.214,1.373,11.463,3.584,6.282,-0.033,0.914,-0.453,0.031,-0.092,0.366,73.333,23895.000,1.000
5.578,54.423,-0.161,-6.016,1.296,13.175,4.701,1.596,-0.035,0.913,-0.457,0.031,-0.183,0.244,73.333,23896.000,1.000
6.369,58.359,-0.352,-2.435,0.359,12.407,4.218,-4.077,-0.033,0.913,-0.458,0.153,-0.031,0.244,73.333,23897.000,1.000
5.750,61.828,-1.555,1.155,-0.471,9.778,2.872,-9.338,-0.035,0.912,-0.456,0.092,0.000,0.214,73.333,23898.000,1.000
4.010,65.667,-2.385,5.758,-0.242,7.305,2.087,-12.187,-0.036,0.912,-0.457,0.031,0.000,0.305,73.333,23899.000,1.000
1.658,70.217,-1.697,11.846,1.278,6.898,2.410,-11.658,-0.035,0.911,-0.455,-0.031,0.000,0.153,73.333,23900.000,1.000
-0.695,74.771,0.417,18.917,3.438,9.049,3.936,-7.930,-0.034,0.910,-0.457,0.092,0.031,0.061,73.333,23901.000,1.000
-2.393,78.233,2.610,25.532,5.213,12.287,5.892,-2.450,-0.034,0.911,-0.455,0.214,0.031,0.122,73.333,23902.000,1.000
-2.874,79.980,3.344,30.150,6.059,14.321,7.186,3.167,-0.032,0.912,-0.454,0.244,0.061,0.000,73.333,23903.000,1.000
-2.155,80.026,2.023,32.055,6.134,13.877,7.596,8.299,-0.032,0.912,-0.458,0.366,0.092,0.000,73.333,23904.000,1.000
-1.056,78.960,-0.711,31.356,5.842,11.321,6.929,12.606,-0.033,0.914,-0.456,0.305,0.061,-0.031,73.333,23905.000,1.000
-0.525,77.783,-3.162,28.984,5.767,8.549,5.925,16.692,-0.032,0.914,-0.457,0.366,0.031,-0.092,73.333,23906.000,1.000
-1.009,77.676,-3.532,25.937,6.286,7.501,5.236,21.160,-0.031,0.914,-0.460,0.427,0.122,0.000,73.333,23907.000,1.000
-2.626,79.143,-1.293,22.328,7.082,8.591,4.443,25.304,-0.033,0.915,-0.458,0.366,0.183,-0.122,73.333,23908.000,1.000
-5.265,81.695,2.398,17.497,7.378,10.574,2.746,27.280,-0.031,0.915,-0.459,0.427,0.183,0.000,73.333,23909.000,1.000
-8.196,84.617,5.821,11.037,6.803,11.750,-0.732,25.034,-0.031,0.915,-0.460,0.519,0.214,-0.183,73.333,23910.000,1.000
-10.147,87.212,8.076,3.890,5.896,11.634,-5.169,18.656,-0.030,0.915,-0.460,0.488,0.244,-0.244,73.333,23911.000,1.000
-10.259,88.784,9.103,-2.392,5.190,10.691,-9.259,9.830,-0.033,0.913,-0.461,0.488,0.183,-0.153,73.333,23912.000,1.000
-8.854,88.700,9.193,-6.770,4.532,9.513,-12.338,0.483,-0.033,0.913,-0.465,0.610,0.214,-0.214,73.333,23913.000,1.000
-7.035,86.637,8.978,-8.792,3.532,8.835,-13.790,-7.665,-0.034,0.915,-0.465,0.610,0.397,-0.214,73.333,23914.000,1.000
-5.544,82.951,9.262,-8.597,2.189,9.332,-13.719,-13.998,-0.034,0.917,-0.464,0.671,0.336,-0.244,73.333,23915.000,1.000
-4.101,78.347,10.434,-6.841,1.138,11.349,-12.106,-18.270,-0.035,0.915,-0.461,0.702,0.244,-0.244,73.333,23916.000,1.000
-1.844,73.585,12.122,-4.604,1.060,14.363,-9.437,-20.945,-0.034,0.914,-0.463,0.732,0.397,-0.305,73.333,23917.000,1.000
1.710,69.329,13.837,-2.516,2.243,17.617,-6.380,-22.707,-0.034,0.916,-0.462,0.854,0.275,-0.305,73.333,23918.000,1.000
5.916,65.553,15.393,-0.422,4.282,20.872,-2.875,-23.540,-0.033,0.919,-0.463,0.916,0.214,-0.366,73.333,23919.000,1.000
9.029,60.884,16.044,1.138,5.696,23.199,-0.050,-24.167,-0.035,0.917,-0.463,0.885,0.305,-0.336,73.333,23920.000,1.000
9.468,53.208,14.376,0.670,4.958,22.792,0.618,-25.688,-0.037,0.918,-0.461,0.885,0.122,-0.427,73.333,23921.000,1.000
7.310,42.118,9.971,-2.543,2.140,18.885,-1.167,-28.380,-0.037,0.919,-0.463,0.885,0.061,-0.397,73.333,23922.000,1.000
4.231,29.976,4.515,-7.147,-0.856,13.427,-3.468,-30.532,-0.039,0.918,-0.460,0.885,0.000,-0.336,73.333,23923.000,1.000
1.869,20.025,0.391,-11.013,-2.132,9.730,-3.222,-29.409,-0.038,0.919,-0.459,0.763,-0.061,-0.397,73.333,23924.000,1.000
0.468,14.067,-1.419,-13.476,-1.612,9.495,0.294,-24.285,-0.038,0.919,-0.460,0.732,-0.244,-0.458,73.333,23925.000,1.000
-0.854,11.570,-1.460,-15.192,-0.512,12.386,6.273,-15.914,-0.037,0.919,-0.460,0.763,-0.305,-0.458,73.333,23926.000,1.000
-2.868,10.642,-0.740,-17.049,0.005,16.870,13.280,-5.770,-0.039,0.918,-0.462,0.732,-0.427,-0.580,73.333,23927.000,1.000
-5.464,9.267,-0.127,-19.653,-0.466,20.923,19.726,4.193,-0.037,0.919,-0.458,0.610,-0.458,-0.610,73.333,23928.000,1.000
-7.844,6.076,-0.303,-23.137,-1.705,22.757,24.709,12.237,-0.034,0.916,-0.457,0.549,-0.397,-0.641,73.333,23929.000,1.000
-9.293,0.903,-1.753,-27.293,-3.426,21.308,27.375,16.884,-0.033,0.915,-0.459,0.366,-0.397,-0.610,73.333,23930.000,1.000
-9.718,-5.389,-4.456,-31.367,-5.371,16.946,28.149,18.156,-0.033,0.917,-0.458,0.214,-0.397,-0.549,73.333,23931.000,1.000
-9.675,-11.410,-7.761,-34.369,-7.404,11.225,28.115,16.845,-0.035,0.917,-0.458,0.336,-0.610,-0.488,73.333,23932.000,1.000
-10.002,-16.084,-10.702,-35.653,-9.504,5.977,28.086,13.540,-0.034,0.917,-0.457,0.305,-0.458,-0.458,73.333,23933.000,1.000
-11.225,-19.159,-12.522,-35.285,-11.463,2.420,28.672,8.888,-0.032,0.915,-0.458,0.366,-0.549,-0.458,73.333,23934.000,1.000
-12.994,-20.620,-12.897,-34.060,-12.669,0.654,29.442,3.285,-0.031,0.914,-0.456,0.427,-0.519,-0.336,73.333,23935.000,1.000
-14.032,-20.283,-11.818,-32.730,-12.145,0.213,30.302,-2.451,-0.031,0.914,-0.457,0.458,-0.580,-0.275,73.333,23936.000,1.000
-12.992,-17.969,-9.689,-31.737,-9.439,0.282,31.116,-8.032,-0.032,0.915,-0.456,0.366,-0.458,-0.183,73.333,23937.000,1.000
-9.552,-14.002,-7.257,-31.069,-5.255,0.196,31.430,-13.980,-0.033,0.915,-0.457,0.305,-0.427,-0.183,73.333,23938.000,1.000
-4.657,-9.337,-5.273,-30.153,-1.105,0.023,31.337,-20.527,-0.035,0.916,-0.458,0.244,-0.458,-0.244,73.333,23939.000,1.000
0.142,-5.064,-4.214,-28.446,1.597,0.373,30.693,-27.717,-0.037,0.914,-0.458,0.305,-0.580,-0.244,73.333,23940.000,1.000
3.562,-2.171,-4.007,-25.646,2.396,2.454,30.085,-34.581,-0.038,0.914,-0.458,0.336,-0.519,-0.336,73.333,23941.000,1.000
5.097,-1.273,-4.192,-21.928,1.571,7.085,29.972,-39.945,-0.038,0.912,-0.459,0.336,-0.549,-0.366,73.333,23942.000,1.000
5.173,-2.621,-4.489,-17.979,-0.252,13.415,29.840,-43.345,-0.036,0.912,-0.460,0.336,-0.610,-0.427,73.333,23943.000,1.000
4.773,-6.428,-5.316,-14.647,-2.259,18.949,28.979,-44.899,-0.035,0.912,-0.460,0.458,-0.641,-0.519,73.333,23944.000,1.000
4.551,-12.932,-7.762,-12.711,-3.943,20.753,26.155,-45.549,-0.037,0.910,-0.460,0.549,-0.732,-0.519,73.333,23945.000,1.000
4.285,-22.406,-12.764,-12.312,-5.296,17.594,21.176,-45.517,-0.037,0.909,-0.465,0.549,-0.824,-0.610,73.333,23946.000,1.000
3.211,-34.496,-20.314,-13.044,-6.776,10.541,14.587,-44.475,-0.040,0.910,-0.464,0.549,-0.916,-0.671,73.333,23947.000,1.000
0.836,-47.542,-28.981,-14.188,-8.692,2.202,7.326,-42.045,-0.039,0.911,-0.464,0.610,-0.824,-0.793,73.333,23948.000,1.000
-2.521,-58.853,-36.108,-14.755,-10.518,-4.241,1.388,-37.411,-0.037,0.911,-0.465,0.763,-0.824,-0.824,73.333,23949.000,1.000
-5.908,-65.775,-39.112,-14.155,-11.293,-6.544,-1.925,-30.488,-0.035,0.912,-0.465,0.824,-0.854,-0.732,73.333,23950.000,1.000
-8.401,-67.206,-36.933,-12.546,-10.420,-4.212,-2.258,-21.926,-0.033,0.914,-0.463,0.824,-1.007,-0.732,73.333,23951.000,1.000
-9.731,-64.160,-30.628,-10.953,-8.273,1.260,-0.845,-13.382,-0.032,0.914,-0.463,0.824,-0.977,-0.641,73.333,23952.000,1.000
-10.324,-59.062,-22.691,-10.743,-5.897,7.275,0.150,-6.895,-0.032,0.915,-0.460,0.824,-0.946,-0.702,73.333,23953.000,1.000
-10.733,-54.299,-15.744,-12.776,-4.234,11.587,-0.525,-3.534,-0.035,0.917,-0.462,0.854,-0.946,-0.732,73.333,23954.000,1.000
-11.258,-51.049,-11.547,-17.218,-3.850,12.862,-3.756,-3.742,-0.035,0.917,-0.463,0.824,-0.946,-0.732,73.333,23955.000,1.000
-12.100,-49.778,-10.596,-23.458,-4.843,11.077,-9.300,-6.859,-0.035,0.917,-0.463,0.885,-0.916,-0.641,73.333,23956.000,1.000
-13.549,-50.932,-12.432,-30.563,-7.009,7.208,-16.450,-11.950,-0.033,0.918,-0.464,0.854,-1.068,-0.549,73.333,23957.000,1.000
-15.559,-54.548,-15.890,-37.461,-9.730,2.838,-24.404,-18.242,-0.032,0.919,-0.466,0.946,-1.007,-0.610,73.333,23958.000,1.000
-17.197,-59.573,-19.292,-42.745,-11.859,-0.220,-31.529,-24.499,-0.032,0.919,-0.464,0.885,-1.007,-0.580,73.333,23959.000,1.000
-17.128,-64.225,-21.161,-45.266,-12.407,-0.941,-36.802,-29.846,-0.033,0.918,-0.463,0.885,-0.885,-0.488,73.333,23960.000,1.000
-14.761,-67.425,-20.798,-44.429,-11.132,0.800,-39.281,-33.252,-0.034,0.918,-0.460,0.854,-0.916,-0.397,73.333,23961.000,1.000
-10.749,-69.260,-18.406,-40.324,-8.743,4.406,-38.557,-34.063,-0.035,0.917,-0.461,0.824,-0.916,-0.366,73.333,23962.000,1.000
-6.491,-70.565,-14.859,-33.642,-6.410,8.807,-35.254,-32.608,-0.035,0.914,-0.462,0.732,-0.885,-0.305,73.333,23963.000,1.000
-3.197,-72.351,-11.308,-25.331,-5.066,12.807,-30.318,-29.672,-0.035,0.914,-0.461,0.702,-0.916,-0.275,73.333,23964.000,1.000
-1.260,-75.031,-8.795,-16.507,-5.204,15.119,-25.461,-26.574,-0.034,0.914,-0.463,0.732,-1.007,-0.244,73.333,23965.000,1.000
-0.315,-78.378,-7.891,-8.094,-6.696,15.079,-21.438,-23.677,-0.033,0.915,-0.459,0.732,-1.007,-0.244,73.333,23966.000,1.000
0.117,-81.981,-8.802,-1.095,-9.023,12.655,-18.363,-20.563,-0.033,0.915,-0.457,0.702,-0.916,-0.214,73.333,23967.000,1.000
0.249,-85.545,-11.419,3.336,-11.467,8.159,-16.645,-16.936,-0.035,0.917,-0.455,0.610,-1.068,-0.214,73.333,23968.000,1.000
0.383,-88.455,-14.883,4.821,-13.076,2.692,-16.084,-12.455,-0.034,0.915,-0.457,0.488,-1.038,-0.183,73.333,23969.000,1.000
1.224,-89.062,-17.436,4.346,-12.995,-1.893,-16.179,-7.331,-0.034,0.914,-0.457,0.488,-0.977,-0.153,73.333,23970.000,1.000
3.456,-85.631,-17.410,3.766,-10.995,-3.851,-15.567,-1.777,-0.036,0.915,-0.458,0.580,-0.854,-0.244,73.333,23971.000,1.000
7.006,-77.952,-14.819,4.021,-7.991,-3.376,-13.706,3.297,-0.036,0.916,-0.458,0.549,-0.793,-0.214,73.333,23972.000,1.000
11.040,-67.604,-11.300,4.524,-5.526,-2.656,-11.687,6.322,-0.033,0.914,-0.457,0.458,-0.793,-0.214,73.333,23973.000,1.000
14.473,-56.822,-8.409,4.337,-4.607,-3.620,-10.301,6.599,-0.033,0.916,-0.459,0.519,-0.885,-0.275,73.333,23974.000,1.000
16.181,-47.327,-6.600,2.924,-5.361,-6.594,-9.928,4.023,-0.033,0.916,-0.459,0.519,-0.885,-0.305,73.333,23975.000,1.000
15.178,-40.044,-5.559,0.412,-7.264,-10.399,-9.805,-0.593,-0.032,0.917,-0.462,0.427,-0.916,-0.305,73.333,23976.000,1.000
11.241,-34.644,-4.884,-2.575,-9.617,-13.690,-9.036,-6.260,-0.032,0.915,-0.463,0.458,-0.854,-0.275,73.333,23977.000,1.000
5.302,-29.584,-4.221,-4.961,-11.708,-15.748,-7.339,-12.294,-0.031,0.915,-0.461,0.336,-0.854,-0.336,73.333,23978.000,1.000
-1.205,-23.503,-3.458,-5.661,-13.006,-16.488,-4.435,-17.920,-0.031,0.914,-0.462,0.366,-0.793,-0.366,73.333,23979.000,1.000
-7.218,-16.251,-3.083,-4.675,-13.573,-16.750,-1.254,-23.291,-0.034,0.913,-0.462,0.458,-0.580,-0.397,73.333,23980.000,1.000
-12.053,-8.541,-3.661,-2.799,-13.602,-17.504,1.281,-28.627,-0.033,0.914,-0.465,0.519,-0.671,-0.427,73.333,23981.000,1.000
-15.087,-0.793,-4.979,-0.697,-12.896,-18.839,2.924,-33.579,-0.034,0.917,-0.462,0.488,-0.732,-0.427,73.333,23982.000,1.000
-15.976,7.047,-5.972,1.559,-11.030,-19.594,4.062,-37.077,-0.036,0.915,-0.462,0.397,-0.580,-0.427,73.333,23983.000,1.000
-15.182,14.619,-5.803,4.144,-8.071,-18.171,5.552,-37.571,-0.037,0.915,-0.460,0.397,-0.671,-0.458,73.333,23984.000,1.000
-14.001,20.911,-4.958,6.571,-5.052,-14.402,6.776,-34.963,-0.035,0.914,-0.458,0.336,-0.641,-0.549,73.333,23985.000,1.000
-13.723,24.672,-4.825,7.975,-3.121,-9.768,6.855,-30.225,-0.032,0.914,-0.461,0.397,-0.671,-0.549,73.333,23986.000,1.000
-14.649,25.331,-6.416,7.794,-2.739,-6.464,5.366,-24.863,-0.033,0.915,-0.459,0.427,-0.580,-0.549,73.333,23987.000,1.000
-15.895,23.620,-9.523,6.161,-3.589,-6.228,2.425,-20.190,-0.035,0.912,-0.459,0.519,-0.427,-0.549,73.333,23988.000,1.000
-16.127,21.148,-12.915,3.877,-4.949,-9.384,-0.763,-16.243,-0.033,0.912,-0.458,0.458,-0.458,-0.519,73.333,23989.000,1.000
-14.635,19.499,-15.229,1.755,-6.366,-14.773,-3.581,-12.812,-0.034,0.917,-0.459,0.580,-0.519,-0.580,73.333,23990.000,1.000
-11.796,19.334,-15.523,0.601,-7.732,-19.702,-5.556,-9.325,-0.033,0.917,-0.462,0.488,-0.458,-0.549,73.333,23991.000,1.000
-8.860,20.419,-13.588,0.999,-9.183,-21.317,-6.662,-5.356,-0.033,0.917,-0.455,0.549,-0.336,-0.580,73.333,23992.000,1.000
-7.306,21.947,-10.105,2.747,-10.870,-18.625,-7.660,-1.083,-0.031,0.918,-0.457,0.580,-0.305,-0.549,73.333,23993.000,1.000
-7.901,22.714,-6.314,4.869,-12.557,-13.004,-8.876,3.322,-0.034,0.917,-0.458,0.488,-0.366,-0.519,73.333,23994.000,1.000
-10.272,21.733,-3.329,6.116,-13.710,-7.312,-10.634,7.117,-0.033,0.918,-0.458,0.519,-0.458,-0.458,73.333,23995.000,1.000
-13.459,18.543,-1.692,5.852,-13.881,-4.052,-12.511,9.661,-0.033,0.917,-0.459,0.366,-0.397,-0.580,73.333,23996.000,1.000
-16.509,13.566,-1.424,4.193,-13.130,-4.404,-14.110,10.306,-0.033,0.918,-0.458,0.366,-0.366,-0.549,73.333,23997.000,1.000
-18.385,8.166,-2.002,2.037,-11.618,-7.880,-15.487,8.640,-0.032,0.917,-0.458,0.458,-0.336,-0.488,73.333,23998.000,1.000
-18.178,3.552,-2.610,0.846,-9.137,-12.443,-15.974,5.535,-0.034,0.918,-0.457,0.427,-0.275,-0.488,73.333,23999.000,1.000
-15.933,-0.192,-2.766,1.525,-5.688,-15.821,-15.216,2.113,-0.036,0.920,-0.460,0.366,-0.305,-0.488,73.333,24000.000,1.000
-12.721,-3.918,-2.258,4.206,-1.824,-16.205,-12.674,-0.254,-0.036,0.919,-0.456,0.336,-0.244,-0.427,73.333,24001.000,1.000
-9.695,-8.378,-0.802,8.528,1.532,-12.818,-8.268,-0.751,-0.037,0.917,-0.456,0.275,-0.397,-0.427,73.333,24002.000,1.000
-7.399,-13.807,1.798,13.716,3.529,-6.434,-3.226,0.013,-0.037,0.916,-0.458,0.244,-0.397,-0.427,73.333,24003.000,1.000
-5.904,-20.212,5.162,18.651,3.688,0.856,1.041,0.876,-0.037,0.916,-0.459,0.275,-0.458,-0.397,73.333,24004.000,1.000
-5.112,-27.367,8.233,21.994,2.041,6.368,3.024,0.650,-0.037,0.916,-0.462,0.214,-0.397,-0.427,73.333,24005.000,1.000
-4.717,-35.106,9.885,23.039,-0.540,8.262,2.596,-0.545,-0.036,0.915,-0.461,0.061,-0.366,-0.519,73.333,24006.000,1.000
-4.371,-43.578,9.247,21.796,-3.045,5.847,0.197,-2.164,-0.036,0.915,-0.459,0.061,-0.427,-0.519,73.333,24007.000,1.000
-4.117,-53.082,5.877,18.609,-5.409,-0.693,-4.381,-4.347,-0.036,0.915,-0.462,0.183,-0.427,-0.458,73.333,24008.000,1.000
-4.295,-63.597,0.318,14.308,-8.370,-10.016,-10.767,-6.956,-0.038,0.915,-0.458,0.000,-0.397,-0.427,73.333,24009.000,1.000
-4.868,-74.067,-5.578,10.144,-12.278,-19.843,-18.049,-9.438,-0.035,0.916,-0.456,0.183,-0.397,-0.427,73.333,24010.000,1.000
-5.096,-82.606,-9.169,7.670,-16.031,-27.291,-23.868,-10.091,-0.037,0.918,-0.452,0.244,-0.336,-0.397,73.333,24011.000,1.000
-4.064,-87.339,-8.437,7.986,-17.818,-30.145,-25.887,-7.348,-0.037,0.917,-0.457,0.183,-0.519,-0.366,73.333,24012.000,1.000
-1.438,-87.359,-3.218,11.079,-16.686,-28.190,-23.821,-1.512,-0.037,0.917,-0.457,0.153,-0.580,-0.305,73.333,24013.000,1.000
2.245,-83.359,4.677,16.007,-13.207,-23.149,-18.872,5.694,-0.037,0.917,-0.459,-0.031,-0.488,-0.397,73.333,24014.000,1.000
5.870,-77.251,12.304,21.073,-9.089,-17.961,-13.698,11.429,-0.036,0.915,-0.458,0.031,-0.336,-0.458,73.333,24015.000,1.000
8.364,-71.636,16.888,24.419,-5.985,-15.397,-10.438,13.551,-0.037,0.915,-0.456,0.153,-0.397,-0.366,73.333,24016.000,1.000
9.251,-68.732,17.062,24.911,-4.686,-16.969,-10.005,11.403,-0.036,0.916,-0.458,0.153,-0.397,-0.305,73.333,24017.000,1.000
8.984,-68.949,13.744,23.143,-4.810,-22.114,-12.018,5.914,-0.035,0.915,-0.460,0.122,-0.458,-0.214,73.333,24018.000,1.000
8.729,-70.738,9.608,21.275,-5.155,-28.385,-14.361,-0.374,-0.035,0.916,-0.459,0.275,-0.519,-0.214,73.333,24019.000,1.000
