EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
5.115,-5.277,-16.313,-2.697,31.604,13.946,0.555,5.123,-0.035,0.996,-0.199,1.465,-0.488,-0.641,80.000,48560.000,1.000
6.673,-8.948,-15.672,-3.741,26.456,16.939,-3.827,7.940,-0.035,0.993,-0.196,1.312,-0.549,-0.671,80.000,48561.000,1.000
7.995,-11.300,-14.181,-3.833,20.787,19.751,-7.143,11.284,-0.036,0.993,-0.195,1.251,-0.671,-0.641,80.000,48562.000,1.000
8.967,-11.369,-11.816,-2.418,15.228,21.458,-9.652,14.334,-0.037,0.994,-0.198,1.038,-0.519,-0.702,80.000,48563.000,1.000
9.689,-8.437,-8.680,0.649,10.619,21.459,-11.811,15.583,-0.036,0.995,-0.195,0.916,-0.519,-0.610,80.000,48564.000,1.000
10.401,-2.352,-5.190,4.946,7.465,19.807,-14.251,13.392,-0.037,0.994,-0.194,0.824,-0.519,-0.488,80.000,48565.000,1.000
11.668,6.515,-1.180,9.877,6.343,17.191,-16.810,7.672,-0.037,0.993,-0.197,0.763,-0.458,-0.549,80.000,48566.000,1.000
13.550,16.790,3.011,14.293,6.879,14.242,-19.682,0.381,-0.036,0.994,-0.198,0.702,-0.488,-0.519,80.000,48567.000,1.000
16.404,27.203,7.674,17.746,8.993,11.397,-22.475,-4.977,-0.035,0.993,-0.196,0.549,-0.549,-0.549,80.000,48568.000,1.000
20.177,36.588,13.025,20.122,12.484,8.564,-24.955,-6.412,-0.036,0.994,-0.198,0.397,-0.580,-0.427,80.000,48569.000,1.000
24.322,44.080,18.702,21.544,16.703,5.470,-27.183,-4.410,-0.035,0.992,-0.199,0.397,-0.580,-0.305,80.000,48570.000,1.000
28.602,49.685,24.587,22.693,21.425,2.243,-28.603,-0.465,-0.035,0.992,-0.196,0.366,-0.580,-0.275,80.000,48571.000,1.000
32.486,53.549,29.900,23.895,26.140,-0.886,-29.359,3.384,-0.035,0.990,-0.196,0.366,-0.549,-0.336,80.000,48572.000,1.000
35.933,56.331,34.649,25.653,31.130,-3.478,-29.144,5.673,-0.035,0.990,-0.197,0.397,-0.549,-0.244,80.000,48573.000,1.000
38.755,58.428,38.914,27.780,36.414,-5.375,-27.790,5.580,-0.036,0.989,-0.195,0.458,-0.458,-0.275,80.000,48574.000,1.000
40.453,59.656,42.136,29.410,41.122,-6.860,-25.629,3.108,-0.038,0.988,-0.198,0.488,-0.580,-0.214,80.000,48575.000,1.000
40.905,59.803,44.052,29.913,44.737,-8.178,-22.599,-0.840,-0.037,0.988,-0.198,0.397,-0.549,-0.214,80.000,48576.000,1.000
39.910,58.390,44.037,28.579,46.692,-9.331,-19.192,-5.010,-0.036,0.988,-0.197,0.488,-0.519,-0.061,80.000,48577.000,1.000
38.404,55.945,42.850,25.829,47.663,-9.449,-14.947,-7.097,-0.035,0.990,-0.198,0.488,-0.519,0.031,80.000,48578.000,1.000
37.803,53.717,42.013,22.722,48.672,-7.433,-9.182,-5.386,-0.037,0.987,-0.194,0.519,-0.488,0.061,80.000,48579.000,1.000
38.887,52.566,42.445,20.179,50.063,-3.069,-2.054,-0.155,-0.036,0.986,-0.198,0.610,-0.519,0.031,80.000,48580.000,1.000
41.591,52.455,44.471,18.738,52.074,2.680,5.931,6.985,-0.035,0.986,-0.195,0.671,-0.641,0.031,80.000,48581.000,1.000
44.476,51.980,46.750,17.838,53.953,7.992,13.210,13.615,-0.036,0.987,-0.196,0.610,-0.580,0.061,80.000,48582.000,1.000
46.292,49.887,48.064,17.157,54.919,11.408,18.929,17.841,-0.035,0.987,-0.198,0.732,-0.519,0.183,80.000,48583.000,1.000
46.343,45.756,47.674,16.722,53.971,12.230,22.830,18.646,-0.035,0.987,-0.198,0.763,-0.366,0.244,80.000,48584.000,1.000
45.032,40.699,45.768,17.081,50.765,10.686,25.269,16.652,-0.034,0.986,-0.198,0.946,-0.458,0.275,80.000,48585.000,1.000
44.011,37.262,44.071,19.155,47.038,7.828,27.725,14.111,-0.033,0.987,-0.198,1.038,-0.427,0.275,80.000,48586.000,1.000
44.136,37.000,43.426,22.621,44.484,4.640,30.700,12.583,-0.033,0.985,-0.197,1.129,-0.427,0.336,80.000,48587.000,1.000
45.645,39.942,44.171,26.701,44.240,1.997,34.377,12.069,-0.034,0.988,-0.195,1.190,-0.366,0.305,80.000,48588.000,1.000
47.942,44.537,45.756,30.260,45.756,0.247,38.127,11.237,-0.033,0.988,-0.195,1.312,-0.275,0.305,80.000,48589.000,1.000
49.972,48.526,46.921,32.220,47.035,-0.921,40.561,9.686,-0.032,0.989,-0.198,1.404,-0.305,0.275,80.000,48590.000,1.000
51.197,50.231,47.165,32.313,46.624,-1.943,41.019,9.036,-0.032,0.990,-0.198,1.404,-0.366,0.336,80.000,48591.000,1.000
51.150,48.527,46.019,30.562,43.398,-3.118,39.008,10.599,-0.033,0.989,-0.197,1.282,-0.275,0.336,80.000,48592.000,1.000
50.521,44.033,44.298,28.153,37.779,-3.935,35.576,14.633,-0.033,0.989,-0.195,1.312,-0.305,0.305,80.000,48593.000,1.000
50.326,38.523,43.086,26.386,30.808,-3.619,32.157,20.114,-0.034,0.989,-0.197,1.221,-0.366,0.244,80.000,48594.000,1.000
50.833,33.675,42.594,25.788,23.052,-2.055,29.221,25.285,-0.033,0.990,-0.199,1.282,-0.336,0.336,80.000,48595.000,1.000
51.963,30.808,43.068,26.596,15.282,0.264,26.921,28.662,-0.032,0.988,-0.198,1.343,-0.305,0.122,80.000,48596.000,1.000
53.311,30.344,44.223,28.551,7.796,2.683,24.631,29.303,-0.032,0.991,-0.198,1.282,-0.244,0.122,80.000,48597.000,1.000
55.360,32.417,46.498,31.758,1.502,5.224,22.637,27.941,-0.033,0.992,-0.199,1.221,-0.244,0.153,80.000,48598.000,1.000
58.606,36.200,50.109,35.801,-2.942,8.074,21.312,25.847,-0.032,0.992,-0.198,1.160,-0.244,0.122,80.000,48599.000,1.000
62.800,39.823,54.282,39.527,-5.967,10.992,20.165,23.640,-0.033,0.993,-0.195,1.221,-0.305,0.061,80.000,48600.000,1.000
67.176,41.477,58.165,41.951,-8.517,13.489,18.643,21.898,-0.035,0.993,-0.196,1.160,-0.275,-0.061,80.000,48601.000,1.000
69.932,39.653,60.074,42.069,-12.693,14.895,15.438,21.353,-0.033,0.992,-0.195,1.099,-0.275,-0.061,80.000,48602.000,1.000
69.879,34.284,59.246,40.007,-19.651,14.910,10.110,22.852,-0.032,0.991,-0.199,1.099,-0.336,-0.061,80.000,48603.000,1.000
66.739,26.247,55.785,36.517,-29.103,13.495,2.943,25.995,-0.032,0.991,-0.198,1.099,-0.183,-0.092,80.000,48604.000,1.000
61.214,16.890,50.364,32.605,-39.694,10.935,-5.235,29.315,-0.033,0.992,-0.197,1.129,-0.153,-0.061,80.000,48605.000,1.000
55.304,8.316,44.911,29.568,-49.115,8.004,-12.669,31.233,-0.033,0.991,-0.197,1.129,-0.153,-0.122,80.000,48606.000,1.000
50.796,2.408,40.771,27.809,-56.108,5.293,-18.599,30.041,-0.035,0.988,-0.198,1.099,-0.183,-0.092,80.000,48607.000,1.000
49.019,0.639,38.983,27.496,-59.696,3.195,-22.357,25.567,-0.035,0.989,-0.198,0.977,-0.153,-0.061,80.000,48608.000,1.000
49.617,2.804,39.334,28.153,-59.461,1.675,-23.821,19.430,-0.034,0.986,-0.197,1.068,-0.092,-0.031,80.000,48609.000,1.000
50.741,6.959,40.371,28.862,-55.984,0.422,-23.628,13.949,-0.035,0.985,-0.198,1.038,-0.183,0.031,80.000,48610.000,1.000
50.959,11.280,41.259,29.203,-50.211,-0.617,-22.018,10.360,-0.034,0.987,-0.197,1.068,-0.305,0.000,80.000,48611.000,1.000
49.527,14.720,41.231,28.764,-44.090,-1.407,-19.815,7.560,-0.033,0.988,-0.199,1.129,-0.214,-0.031,80.000,48612.000,1.000
47.207,17.587,40.624,27.755,-38.578,-1.663,-17.245,4.767,-0.034,0.987,-0.199,1.221,-0.275,0.031,80.000,48613.000,1.000
45.144,20.246,39.923,26.179,-33.569,-1.277,-14.511,2.717,-0.033,0.986,-0.201,1.282,-0.366,0.000,80.000,48614.000,1.000
44.057,22.340,39.046,23.696,-28.828,-0.413,-12.109,2.410,-0.035,0.987,-0.200,1.282,-0.519,0.000,80.000,48615.000,1.000
44.353,23.414,38.194,20.428,-24.048,0.919,-9.763,3.965,-0.035,0.987,-0.198,1.282,-0.458,-0.031,80.000,48616.000,1.000
45.206,22.860,36.679,16.334,-20.038,2.661,-7.646,6.190,-0.034,0.989,-0.197,1.251,-0.397,0.000,80.000,48617.000,1.000
45.834,20.980,34.206,11.964,-17.046,4.882,-5.491,8.085,-0.033,0.988,-0.198,1.282,-0.427,-0.092,80.000,48618.000,1.000
45.700,18.532,30.762,7.971,-14.624,7.361,-3.222,8.953,-0.032,0.990,-0.200,1.221,-0.488,-0.183,80.000,48619.000,1.000
44.547,16.205,26.490,4.942,-12.194,9.415,-1.152,8.569,-0.031,0.991,-0.201,1.099,-0.549,-0.122,80.000,48620.000,1.000
42.835,14.871,22.542,3.663,-8.830,10.436,1.138,7.678,-0.029,0.992,-0.202,1.129,-0.458,-0.122,80.000,48621.000,1.000
40.779,14.762,19.435,4.165,-4.753,10.159,3.650,7.173,-0.028,0.993,-0.196,0.916,-0.519,-0.031,80.000,48622.000,1.000
38.944,15.859,17.778,6.504,-0.332,9.195,6.991,8.098,-0.028,0.991,-0.195,0.977,-0.549,-0.031,80.000,48623.000,1.000
37.459,17.497,17.687,10.236,3.798,8.407,11.545,10.499,-0.028,0.991,-0.196,0.824,-0.397,0.000,80.000,48624.000,1.000
35.819,18.633,18.449,14.340,6.889,8.208,16.719,13.090,-0.028,0.990,-0.198,0.671,-0.305,0.031,80.000,48625.000,1.000
33.950,18.990,19.734,18.072,9.358,8.495,21.892,14.712,-0.029,0.990,-0.199,0.641,-0.183,0.153,80.000,48626.000,1.000
31.659,18.549,20.645,20.475,11.495,8.443,25.634,15.178,-0.032,0.988,-0.199,0.488,-0.061,0.183,80.000,48627.000,1.000
29.162,17.752,20.790,21.183,13.576,7.199,27.167,15.568,-0.034,0.987,-0.198,0.397,-0.031,0.061,80.000,48628.000,1.000
26.643,17.126,19.983,20.190,15.067,4.326,26.250,16.399,-0.035,0.986,-0.200,0.336,-0.092,0.031,80.000,48629.000,1.000
24.452,17.414,18.304,18.080,15.056,0.264,23.257,17.472,-0.036,0.986,-0.200,0.305,0.031,-0.092,80.000,48630.000,1.000
23.501,19.587,16.999,16.277,13.947,-3.491,19.931,18.978,-0.036,0.988,-0.201,0.336,-0.092,-0.153,80.000,48631.000,1.000
23.730,23.261,16.632,15.471,12.248,-5.380,17.335,20.556,-0.037,0.989,-0.200,0.244,-0.092,-0.183,80.000,48632.000,1.000
24.658,27.213,17.650,15.870,10.806,-4.361,16.115,21.409,-0.035,0.991,-0.200,0.183,-0.214,-0.336,80.000,48633.000,1.000
25.522,29.957,19.864,16.894,9.894,-0.531,15.820,20.669,-0.036,0.989,-0.202,0.214,-0.275,-0.397,80.000,48634.000,1.000
25.847,30.475,22.275,17.637,8.900,5.012,15.094,18.100,-0.035,0.988,-0.199,0.183,-0.336,-0.580,80.000,48635.000,1.000
26.114,28.780,24.269,17.877,7.503,10.826,13.306,14.100,-0.036,0.987,-0.198,0.122,-0.427,-0.610,80.000,48636.000,1.000
26.412,24.862,24.705,17.323,4.868,15.247,9.728,8.982,-0.035,0.987,-0.196,0.244,-0.519,-0.641,80.000,48637.000,1.000
26.832,19.272,23.309,16.018,0.845,17.161,4.737,4.263,-0.036,0.990,-0.198,0.183,-0.336,-0.732,80.000,48638.000,1.000
27.123,13.094,20.389,13.787,-4.236,16.262,-0.764,1.852,-0.037,0.990,-0.199,0.244,-0.610,-0.763,80.000,48639.000,1.000
26.956,7.850,16.522,10.657,-9.647,13.171,-5.915,2.733,-0.036,0.992,-0.195,0.275,-0.763,-0.854,80.000,48640.000,1.000
26.888,5.450,13.364,7.635,-13.458,9.345,-9.320,6.901,-0.036,0.994,-0.194,0.183,-0.854,-0.977,80.000,48641.000,1.000
27.272,6.506,11.687,5.371,-14.583,5.960,-10.839,12.846,-0.035,0.997,-0.194,0.153,-0.946,-1.007,80.000,48642.000,1.000
28.405,10.358,11.742,4.393,-12.874,3.678,-10.757,18.633,-0.035,0.998,-0.196,0.031,-0.946,-1.007,80.000,48643.000,1.000
29.801,15.157,13.011,4.646,-9.531,2.625,-9.882,22.553,-0.035,0.998,-0.195,-0.153,-0.977,-1.007,80.000,48644.000,1.000
30.220,18.578,14.563,5.509,-6.707,2.676,-9.297,23.885,-0.033,1.000,-0.193,-0.275,-0.885,-1.007,80.000,48645.000,1.000
28.790,19.218,16.520,6.458,-5.857,3.747,-9.012,23.256,-0.034,0.998,-0.194,-0.397,-1.007,-0.824,80.000,48646.000,1.000
24.804,16.613,18.835,6.614,-8.221,5.324,-9.253,21.148,-0.031,0.994,-0.194,-0.458,-0.916,-0.763,80.000,48647.000,1.000
18.813,11.759,21.998,5.864,-13.534,6.584,-9.882,17.441,-0.031,0.993,-0.194,-0.549,-0.885,-0.610,80.000,48648.000,1.000
12.225,6.286,26.359,4.516,-20.435,6.465,-10.961,11.542,-0.031,0.993,-0.195,-0.580,-0.824,-0.458,80.000,48649.000,1.000
6.912,2.009,31.760,3.073,-27.102,4.449,-12.357,4.460,-0.032,0.991,-0.197,-0.580,-0.916,-0.397,80.000,48650.000,1.000
4.917,0.739,38.276,2.347,-31.124,1.248,-12.483,-0.468,-0.032,0.991,-0.196,-0.641,-0.946,-0.244,80.000,48651.000,1.000
6.454,2.622,44.504,2.122,-31.647,-2.199,-10.512,-1.087,-0.032,0.989,-0.197,-0.549,-0.793,-0.153,80.000,48652.000,1.000
10.409,6.579,48.606,1.932,-29.051,-5.342,-6.357,1.880,-0.034,0.986,-0.196,-0.519,-0.763,-0.031,80.000,48653.000,1.000
14.731,10.726,48.571,1.220,-25.036,-8.301,-1.007,5.416,-0.033,0.988,-0.195,-0.427,-0.763,0.031,80.000,48654.000,1.000
17.476,13.077,42.819,-0.268,-21.914,-11.424,4.056,6.672,-0.035,0.987,-0.192,-0.336,-0.763,0.061,80.000,48655.000,1.000
18.319,12.775,32.003,-1.901,-20.554,-14.596,8.586,4.841,-0.034,0.989,-0.191,-0.366,-0.763,0.092,80.000,48656.000,1.000
17.759,9.744,17.839,-3.240,-21.080,-17.444,12.394,0.280,-0.035,0.987,-0.191,-0.366,-0.763,0.061,80.000,48657.000,1.000
17.133,4.966,3.339,-3.704,-22.406,-19.147,16.034,-5.447,-0.035,0.986,-0.194,-0.305,-0.793,0.092,80.000,48658.000,1.000
17.401,-0.388,-8.812,-3.315,-23.409,-18.901,19.978,-10.029,-0.034,0.986,-0.194,-0.275,-0.824,0.061,80.000,48659.000,1.000
18.524,-5.559,-17.678,-2.890,-23.965,-16.607,23.869,-11.483,-0.035,0.984,-0.193,-0.214,-0.854,0.031,80.000,48660.000,1.000
20.044,-10.022,-23.270,-3.204,-24.258,-13.120,27.291,-9.431,-0.030,0.985,-0.193,-0.031,-0.793,0.061,80.000,48661.000,1.000
20.661,-14.111,-26.932,-5.169,-25.431,-10.181,28.957,-5.668,-0.031,0.986,-0.190,-0.031,-0.641,0.061,80.000,48662.000,1.000
19.621,-18.033,-29.298,-8.563,-27.981,-9.085,28.556,-1.906,-0.030,0.986,-0.189,0.122,-0.641,0.031,80.000,48663.000,1.000
16.636,-21.977,-30.386,-12.454,-31.665,-10.050,26.636,0.764,-0.027,0.984,-0.191,0.092,-0.427,0.000,80.000,48664.000,1.000
11.643,-26.348,-30.308,-15.802,-35.843,-12.263,23.878,1.685,-0.030,0.985,-0.194,0.092,-0.458,-0.061,80.000,48665.000,1.000
5.360,-31.061,-28.725,-17.510,-39.097,-14.235,21.564,1.041,-0.029,0.987,-0.195,0.183,-0.397,-0.031,80.000,48666.000,1.000
-1.412,-35.653,-26.324,-17.458,-40.869,-14.809,20.198,-0.619,-0.029,0.985,-0.196,0.244,-0.275,-0.092,80.000,48667.000,1.000
-7.083,-38.464,-23.691,-15.594,-40.584,-13.382,20.467,-2.146,-0.031,0.986,-0.194,0.305,-0.214,-0.031,80.000,48668.000,1.000
-10.269,-37.640,-21.458,-12.275,-37.904,-10.387,22.464,-2.928,-0.031,0.987,-0.195,0.427,-0.244,-0.061,80.000,48669.000,1.000
-10.848,-32.636,-20.495,-8.540,-33.322,-7.208,25.071,-3.357,-0.031,0.989,-0.195,0.366,-0.153,-0.092,80.000,48670.000,1.000
-9.709,-24.609,-20.728,-5.496,-27.534,-5.187,27.107,-4.016,-0.031,0.989,-0.195,0.458,-0.061,-0.061,80.000,48671.000,1.000
-8.744,-16.361,-22.118,-4.465,-22.060,-5.026,26.791,-5.729,-0.031,0.990,-0.193,0.549,0.000,-0.031,80.000,48672.000,1.000
-8.761,-9.969,-23.685,-5.488,-17.509,-6.148,23.628,-8.760,-0.032,0.988,-0.194,0.580,0.092,-0.031,80.000,48673.000,1.000
-9.603,-6.228,-24.534,-7.804,-13.862,-7.397,18.164,-12.950,-0.032,0.989,-0.195,0.671,0.153,-0.061,80.000,48674.000,1.000
-11.103,-5.221,-24.859,-10.654,-11.204,-7.917,11.223,-17.438,-0.032,0.990,-0.196,0.763,0.153,0.061,80.000,48675.000,1.000
-12.891,-6.165,-24.759,-13.077,-8.920,-7.180,4.584,-20.482,-0.034,0.991,-0.193,0.702,0.092,0.000,80.000,48676.000,1.000
-14.992,-8.041,-24.900,-14.667,-6.809,-5.180,-0.652,-20.766,-0.033,0.989,-0.194,0.763,0.214,0.031,80.000,48677.000,1.000
-16.985,-9.376,-25.248,-14.967,-4.368,-2.114,-3.761,-17.601,-0.034,0.988,-0.198,0.824,0.031,0.031,80.000,48678.000,1.000
-18.679,-9.300,-25.586,-14.197,-1.331,1.465,-5.232,-12.117,-0.035,0.990,-0.197,1.038,0.031,-0.031,80.000,48679.000,1.000
-20.410,-8.055,-26.041,-13.234,1.882,4.815,-6.601,-7.131,-0.033,0.991,-0.193,1.007,0.031,0.031,80.000,48680.000,1.000
-22.253,-6.385,-26.182,-12.530,5.061,7.587,-8.606,-4.934,-0.034,0.992,-0.194,1.068,0.031,-0.061,80.000,48681.000,1.000
-24.731,-5.917,-26.448,-12.682,7.150,9.578,-12.128,-6.221,-0.036,0.990,-0.194,1.068,-0.031,-0.061,80.000,48682.000,1.000
-27.789,-7.764,-26.979,-13.690,7.548,10.957,-17.120,-9.397,-0.034,0.990,-0.193,1.160,-0.244,0.000,80.000,48683.000,1.000
-30.705,-11.573,-27.263,-15.170,6.516,12.294,-22.688,-12.190,-0.035,0.991,-0.193,1.007,-0.244,0.031,80.000,48684.000,1.000
-32.466,-15.448,-26.307,-16.432,4.999,14.439,-27.504,-13.397,-0.034,0.992,-0.195,1.038,-0.214,0.061,80.000,48685.000,1.000
-32.313,-16.966,-22.585,-16.469,4.553,18.044,-29.817,-13.286,-0.035,0.993,-0.197,1.099,-0.305,0.092,80.000,48686.000,1.000
-31.256,-15.513,-16.349,-15.352,5.213,22.641,-29.635,-13.139,-0.036,0.993,-0.194,1.038,-0.336,0.000,80.000,48687.000,1.000
-30.675,-11.992,-8.728,-13.465,6.353,27.117,-27.702,-12.821,-0.035,0.993,-0.194,1.038,-0.458,-0.031,80.000,48688.000,1.000
-31.712,-8.341,-1.462,-11.536,6.970,30.057,-25.325,-11.235,-0.034,0.993,-0.195,0.916,-0.458,-0.061,80.000,48689.000,1.000
-34.826,-6.446,3.575,-10.378,6.127,30.227,-23.998,-8.044,-0.033,0.993,-0.192,0.824,-0.610,-0.183,80.000,48690.000,1.000
-39.019,-6.462,6.055,-10.097,4.480,27.464,-23.791,-3.853,-0.032,0.992,-0.195,0.793,-0.641,-0.153,80.000,48691.000,1.000
-43.232,-7.469,5.970,-10.947,3.016,22.683,-24.548,-0.186,-0.032,0.992,-0.196,0.763,-0.610,-0.061,80.000,48692.000,1.000
-46.464,-8.125,4.140,-12.696,3.010,17.703,-25.378,1.752,-0.031,0.991,-0.196,0.732,-0.671,-0.061,80.000,48693.000,1.000
-48.586,-7.985,1.399,-15.009,4.878,14.026,-25.691,1.053,-0.031,0.991,-0.198,0.641,-0.671,0.031,80.000,48694.000,1.000
-50.238,-7.511,-1.965,-17.487,7.788,11.942,-25.805,-2.668,-0.030,0.992,-0.197,0.671,-0.458,0.061,80.000,48695.000,1.000
-51.563,-6.858,-5.158,-19.186,11.190,10.844,-25.643,-8.523,-0.031,0.991,-0.196,0.519,-0.580,0.061,80.000,48696.000,1.000
-52.787,-6.284,-8.245,-19.867,14.255,9.606,-25.572,-15.029,-0.030,0.988,-0.197,0.580,-0.641,0.214,80.000,48697.000,1.000
-53.639,-5.630,-11.243,-19.580,16.944,7.590,-25.259,-20.232,-0.031,0.987,-0.198,0.519,-0.610,0.183,80.000,48698.000,1.000
-53.858,-4.628,-14.265,-18.765,19.570,4.870,-24.225,-23.317,-0.033,0.986,-0.199,0.519,-0.397,0.183,80.000,48699.000,1.000
-53.418,-3.214,-17.743,-17.868,22.174,2.010,-22.537,-25.029,-0.036,0.985,-0.199,0.580,-0.336,0.244,80.000,48700.000,1.000
-52.030,-1.425,-21.545,-16.710,25.242,-0.237,-19.954,-25.719,-0.035,0.985,-0.196,0.549,-0.336,0.397,80.000,48701.000,1.000
-50.231,-0.357,-26.371,-15.589,28.507,-1.704,-17.078,-24.937,-0.036,0.988,-0.194,0.702,-0.458,0.305,80.000,48702.000,1.000
-48.617,-1.257,-32.508,-14.657,31.638,-2.515,-14.223,-21.937,-0.035,0.988,-0.193,0.641,-0.549,0.153,80.000,48703.000,1.000
-47.850,-5.006,-39.747,-14.199,33.640,-2.916,-11.698,-17.135,-0.034,0.987,-0.193,0.549,-0.549,-0.122,80.000,48704.000,1.000
-48.347,-11.485,-47.435,-14.468,33.004,-2.976,-9.913,-11.840,-0.036,0.989,-0.194,0.427,-0.732,-0.153,80.000,48705.000,1.000
-49.272,-18.688,-53.392,-14.704,29.964,-2.113,-8.098,-7.011,-0.035,0.987,-0.196,0.549,-0.732,-0.244,80.000,48706.000,1.000
-49.607,-24.152,-55.909,-14.097,25.734,0.279,-5.791,-3.409,-0.035,0.985,-0.197,0.519,-0.824,-0.305,80.000,48707.000,1.000
-48.351,-26.098,-54.037,-11.866,22.101,4.354,-2.432,-0.843,-0.033,0.988,-0.198,0.580,-0.702,-0.458,80.000,48708.000,1.000
-45.680,-24.922,-48.523,-8.258,19.747,9.253,1.837,1.273,-0.031,0.988,-0.200,0.671,-0.732,-0.458,80.000,48709.000,1.000
-43.015,-22.926,-41.671,-4.606,17.657,13.384,5.722,3.072,-0.031,0.988,-0.197,0.641,-0.732,-0.427,80.000,48710.000,1.000
-41.460,-22.300,-35.111,-2.085,14.825,15.460,8.188,3.881,-0.029,0.989,-0.195,0.732,-0.763,-0.458,80.000,48711.000,1.000
-41.753,-24.419,-30.068,-1.653,10.177,14.900,8.042,2.032,-0.028,0.991,-0.194,0.671,-0.671,-0.427,80.000,48712.000,1.000
-43.187,-28.581,-26.197,-2.842,4.091,12.395,5.714,-2.577,-0.027,0.993,-0.196,0.641,-0.549,-0.305,80.000,48713.000,1.000
-44.274,-32.612,-22.516,-4.441,-1.981,9.441,2.802,-7.786,-0.027,0.994,-0.194,0.610,-0.549,-0.183,80.000,48714.000,1.000
-43.923,-34.475,-18.754,-5.465,-6.666,7.305,0.512,-11.099,-0.028,0.994,-0.197,0.519,-0.488,-0.122,80.000,48715.000,1.000
-41.725,-33.176,-14.851,-5.423,-8.772,6.323,-0.550,-11.633,-0.029,0.995,-0.199,0.488,-0.336,-0.092,80.000,48716.000,1.000
-38.698,-29.518,-11.798,-5.156,-8.793,5.666,-1.508,-10.871,-0.029,0.992,-0.195,0.458,-0.336,0.031,80.000,48717.000,1.000
-35.756,-24.722,-9.830,-5.263,-7.622,4.594,-3.037,-10.435,-0.031,0.994,-0.199,0.427,-0.397,0.061,80.000,48718.000,1.000
-33.384,-20.065,-8.439,-5.768,-6.231,3.078,-4.954,-11.010,-0.033,0.997,-0.201,0.458,-0.275,0.000,80.000,48719.000,1.000
-31.490,-16.511,-7.106,-6.258,-5.446,1.839,-6.743,-12.090,-0.035,0.995,-0.197,0.244,-0.397,0.031,80.000,48720.000,1.000
-29.094,-13.894,-4.831,-5.890,-4.835,1.899,-7.349,-12.213,-0.035,0.995,-0.196,0.122,-0.397,0.031,80.000,48721.000,1.000
-26.153,-12.097,-1.891,-4.851,-4.379,3.194,-7.231,-10.871,-0.035,0.993,-0.194,0.153,-0.366,0.000,80.000,48722.000,1.000
-23.193,-10.913,1.203,-3.684,-4.028,4.731,-7.224,-8.540,-0.035,0.993,-0.195,0.092,-0.549,0.000,80.000,48723.000,1.000
-20.916,-10.049,3.951,-3.101,-3.810,5.544,-8.042,-6.432,-0.034,0.993,-0.193,0.061,-0.549,-0.122,80.000,48724.000,1.000
-19.724,-9.195,5.753,-3.653,-4.084,5.479,-10.123,-5.447,-0.035,0.991,-0.195,-0.031,-0.519,-0.153,80.000,48725.000,1.000
-19.135,-7.923,6.811,-5.060,-4.713,5.153,-12.667,-4.684,-0.035,0.990,-0.195,-0.061,-0.580,-0.183,80.000,48726.000,1.000
-18.839,-6.529,6.784,-7.049,-6.051,4.915,-15.185,-2.510,-0.034,0.985,-0.195,-0.092,-0.671,-0.153,80.000,48727.000,1.000
-18.185,-5.224,5.845,-8.651,-7.848,4.818,-16.863,2.003,-0.033,0.983,-0.197,0.031,-0.610,-0.305,80.000,48728.000,1.000
-17.106,-4.401,4.273,-9.094,-9.769,4.457,-17.331,7.657,-0.033,0.982,-0.199,0.153,-0.641,-0.366,80.000,48729.000,1.000
-16.609,-4.893,1.839,-8.537,-12.078,3.146,-17.178,12.190,-0.031,0.983,-0.197,0.275,-0.641,-0.427,80.000,48730.000,1.000
-17.354,-6.881,-0.972,-7.322,-14.417,0.844,-16.448,14.419,-0.032,0.982,-0.193,0.458,-0.610,-0.458,80.000,48731.000,1.000
-19.631,-9.953,-3.978,-6.271,-16.518,-1.870,-15.517,13.937,-0.031,0.981,-0.194,0.488,-0.641,-0.397,80.000,48732.000,1.000
-22.811,-12.891,-6.628,-5.761,-17.492,-4.222,-14.379,10.972,-0.032,0.983,-0.194,0.610,-0.702,-0.427,80.000,48733.000,1.000
-26.276,-14.797,-8.716,-5.974,-16.649,-6.143,-13.244,5.586,-0.031,0.984,-0.197,0.732,-0.671,-0.458,80.000,48734.000,1.000
-29.672,-15.444,-10.677,-6.852,-14.124,-8.067,-12.548,-2.084,-0.031,0.983,-0.197,0.885,-0.641,-0.458,80.000,48735.000,1.000
-32.092,-14.461,-12.243,-7.692,-9.850,-9.969,-11.576,-10.481,-0.030,0.983,-0.197,0.916,-0.580,-0.458,80.000,48736.000,1.000
-33.231,-12.050,-13.850,-8.522,-4.679,-11.523,-10.043,-17.374,-0.031,0.985,-0.195,1.007,-0.671,-0.366,80.000,48737.000,1.000
-32.988,-8.676,-15.820,-9.489,0.536,-12.187,-7.630,-20.948,-0.031,0.985,-0.193,1.129,-0.610,-0.397,80.000,48738.000,1.000
-31.649,-5.350,-18.414,-10.817,5.093,-11.664,-4.383,-21.058,-0.031,0.987,-0.197,1.160,-0.671,-0.458,80.000,48739.000,1.000
-29.781,-3.555,-22.035,-12.570,8.474,-10.074,-0.967,-18.650,-0.034,0.987,-0.199,1.068,-0.671,-0.397,80.000,48740.000,1.000
