EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
38.616,14.876,29.756,40.375,0.276,-14.446,56.908,39.294,-0.020,0.915,-0.454,0.305,-0.610,-0.671,73.333,37470.000,1.000
39.603,16.744,31.387,45.348,2.499,-19.872,56.641,35.123,-0.022,0.916,-0.451,0.244,-0.671,-0.671,73.333,37471.000,1.000
40.874,19.794,34.654,51.102,6.004,-22.232,56.527,32.367,-0.023,0.917,-0.454,0.397,-0.732,-0.610,73.333,37472.000,1.000
41.643,22.928,38.628,57.107,9.697,-22.189,55.965,31.137,-0.023,0.916,-0.455,0.397,-0.702,-0.793,73.333,37473.000,1.000
41.381,25.328,42.514,62.972,12.391,-21.311,54.242,31.193,-0.021,0.916,-0.458,0.275,-0.641,-0.916,73.333,37474.000,1.000
39.987,26.433,45.779,68.375,13.467,-20.972,51.441,32.387,-0.021,0.916,-0.459,0.397,-0.641,-0.854,73.333,37475.000,1.000
37.551,25.740,47.572,72.123,12.720,-22.152,47.191,33.649,-0.021,0.917,-0.457,0.397,-0.610,-0.732,73.333,37476.000,1.000
34.362,22.889,46.939,72.493,10.388,-24.961,41.693,33.988,-0.021,0.918,-0.455,0.397,-0.732,-0.671,73.333,37477.000,1.000
30.899,18.277,43.771,68.485,7.069,-28.630,35.377,32.802,-0.022,0.917,-0.458,0.458,-0.641,-0.671,73.333,37478.000,1.000
27.578,13.083,39.298,60.765,3.677,-31.800,28.729,30.260,-0.020,0.917,-0.458,0.397,-0.610,-0.610,73.333,37479.000,1.000
24.660,8.636,35.453,51.454,1.103,-33.220,22.556,27.507,-0.019,0.918,-0.456,0.427,-0.641,-0.671,73.333,37480.000,1.000
22.250,5.654,33.452,42.681,-0.468,-32.876,16.702,25.389,-0.019,0.918,-0.454,0.519,-0.671,-0.671,73.333,37481.000,1.000
20.301,3.501,33.007,35.615,-1.457,-31.672,11.060,24.740,-0.021,0.917,-0.453,0.519,-0.549,-0.549,73.333,37482.000,1.000
18.725,0.985,32.922,30.412,-2.430,-30.483,5.429,25.839,-0.021,0.917,-0.457,0.519,-0.641,-0.458,73.333,37483.000,1.000
17.647,-2.022,32.547,27.058,-3.528,-29.190,-0.126,28.614,-0.021,0.916,-0.455,0.458,-0.488,-0.427,73.333,37484.000,1.000
17.509,-4.195,32.369,25.797,-4.381,-26.630,-4.665,33.159,-0.022,0.915,-0.451,0.549,-0.427,-0.336,73.333,37485.000,1.000
18.741,-4.070,33.106,26.388,-4.663,-21.905,-8.035,38.700,-0.022,0.913,-0.454,0.580,-0.488,-0.336,73.333,37486.000,1.000
21.348,-1.597,34.808,28.072,-4.129,-14.808,-10.240,44.478,-0.023,0.914,-0.452,0.580,-0.580,-0.336,73.333,37487.000,1.000
24.809,2.185,36.847,30.143,-2.596,-5.633,-11.756,49.906,-0.024,0.918,-0.454,0.671,-0.549,-0.366,73.333,37488.000,1.000
28.198,5.977,38.370,32.349,-0.154,5.132,-13.682,54.502,-0.024,0.919,-0.456,0.671,-0.519,-0.397,73.333,37489.000,1.000
30.293,8.400,38.396,34.495,2.468,16.716,-17.182,57.817,-0.024,0.921,-0.459,0.671,-0.610,-0.336,73.333,37490.000,1.000
29.976,8.303,35.955,35.801,4.015,27.896,-23.599,58.731,-0.023,0.922,-0.458,0.732,-0.549,-0.305,73.333,37491.000,1.000
27.069,5.202,30.827,35.582,3.866,37.930,-32.071,57.042,-0.023,0.922,-0.455,0.580,-0.641,-0.244,73.333,37492.000,1.000
22.729,-0.230,23.818,33.857,2.490,46.654,-40.128,53.386,-0.022,0.924,-0.455,0.427,-0.580,-0.183,73.333,37493.000,1.000
18.733,-6.371,16.348,31.427,0.935,54.060,-45.564,48.662,-0.023,0.924,-0.452,0.366,-0.671,-0.336,73.333,37494.000,1.000
16.242,-11.563,9.800,29.473,0.094,60.305,-47.007,44.231,-0.024,0.924,-0.454,0.366,-0.732,-0.397,73.333,37495.000,1.000
15.002,-15.052,4.731,28.463,0.130,65.559,-44.934,41.164,-0.024,0.926,-0.456,0.305,-0.793,-0.275,73.333,37496.000,1.000
13.651,-17.549,0.663,27.844,0.684,70.383,-40.122,40.753,-0.026,0.926,-0.454,0.275,-0.916,-0.458,73.333,37497.000,1.000
10.806,-20.516,-3.359,26.339,1.221,75.561,-33.635,43.403,-0.023,0.925,-0.454,0.122,-1.038,-0.458,73.333,37498.000,1.000
6.210,-24.942,-7.854,22.778,1.515,81.668,-26.751,48.023,-0.023,0.925,-0.455,-0.122,-1.007,-0.458,73.333,37499.000,1.000
1.025,-30.491,-12.352,16.958,1.817,88.861,-19.985,53.109,-0.021,0.926,-0.453,-0.153,-1.038,-0.519,73.333,37500.000,1.000
-3.124,-35.712,-15.925,9.400,2.225,96.417,-13.928,56.983,-0.020,0.926,-0.453,-0.336,-1.038,-0.580,73.333,37501.000,1.000
-5.374,-39.619,-18.236,0.812,2.432,102.976,-8.394,58.937,-0.019,0.924,-0.455,-0.336,-1.038,-0.427,73.333,37502.000,1.000
-5.962,-42.295,-19.999,-8.349,1.803,106.889,-3.239,58.668,-0.017,0.924,-0.454,-0.519,-0.977,-0.366,73.333,37503.000,1.000
-5.584,-43.927,-22.117,-17.475,-0.110,107.169,1.181,55.969,-0.019,0.924,-0.456,-0.580,-1.068,-0.214,73.333,37504.000,1.000
-4.651,-43.697,-24.438,-25.060,-2.966,104.645,5.088,51.596,-0.018,0.921,-0.455,-0.671,-1.038,-0.244,73.333,37505.000,1.000
-3.309,-39.990,-25.797,-29.296,-5.707,101.521,8.706,46.634,-0.015,0.921,-0.453,-0.549,-1.007,0.000,73.333,37506.000,1.000
-1.860,-32.290,-25.386,-29.402,-7.057,99.947,12.859,42.432,-0.015,0.921,-0.452,-0.580,-0.916,0.092,73.333,37507.000,1.000
-0.838,-22.040,-23.747,-26.448,-6.463,100.369,17.699,39.289,-0.016,0.920,-0.452,-0.580,-0.854,0.183,73.333,37508.000,1.000
-0.711,-11.504,-22.111,-22.376,-4.454,101.563,22.206,36.119,-0.017,0.921,-0.451,-0.641,-0.732,0.214,73.333,37509.000,1.000
-1.761,-2.206,-21.280,-18.432,-2.272,102.022,25.552,31.593,-0.019,0.919,-0.452,-0.549,-0.549,0.214,73.333,37510.000,1.000
-4.199,5.607,-21.333,-14.789,-1.245,100.883,26.932,24.408,-0.020,0.918,-0.448,-0.580,-0.671,0.214,73.333,37511.000,1.000
-7.954,12.066,-21.774,-10.611,-1.728,98.849,26.979,15.024,-0.019,0.918,-0.449,-0.641,-0.610,0.336,73.333,37512.000,1.000
-12.248,17.128,-21.910,-4.802,-2.945,97.620,26.933,5.266,-0.020,0.917,-0.452,-0.702,-0.458,0.397,73.333,37513.000,1.000
-15.641,20.676,-21.264,3.150,-3.692,98.415,27.210,-3.241,-0.021,0.918,-0.449,-0.702,-0.580,0.427,73.333,37514.000,1.000
-16.985,22.294,-20.113,12.703,-3.197,100.973,27.446,-9.779,-0.019,0.918,-0.450,-0.702,-0.610,0.458,73.333,37515.000,1.000
-16.487,20.954,-19.856,22.066,-1.703,103.306,25.904,-15.332,-0.020,0.919,-0.453,-0.641,-0.397,0.427,73.333,37516.000,1.000
-15.538,15.469,-22.108,29.343,0.059,103.410,21.827,-20.562,-0.020,0.916,-0.450,-0.702,-0.366,0.397,73.333,37517.000,1.000
-15.516,6.156,-27.100,33.812,1.424,100.968,16.128,-24.788,-0.021,0.918,-0.447,-0.671,-0.366,0.336,73.333,37518.000,1.000
-16.800,-4.619,-33.037,36.248,2.050,97.543,10.399,-26.516,-0.020,0.919,-0.448,-0.671,-0.397,0.336,73.333,37519.000,1.000
-18.793,-14.051,-37.203,38.057,2.028,95.338,6.203,-24.268,-0.020,0.918,-0.444,-0.671,-0.488,0.244,73.333,37520.000,1.000
-20.775,-20.545,-37.849,39.775,1.622,95.389,3.386,-18.272,-0.018,0.917,-0.448,-0.610,-0.397,0.183,73.333,37521.000,1.000
-22.528,-24.172,-35.141,40.696,1.146,97.218,1.206,-9.850,-0.021,0.917,-0.450,-0.610,-0.366,0.214,73.333,37522.000,1.000
-24.366,-25.844,-30.889,39.343,0.643,99.149,-1.637,-1.293,-0.018,0.918,-0.452,-0.671,-0.397,0.183,73.333,37523.000,1.000
-26.691,-26.373,-27.278,34.578,0.018,99.251,-6.723,4.730,-0.016,0.918,-0.452,-0.610,-0.427,0.122,73.333,37524.000,1.000
-29.487,-26.005,-25.425,26.710,-0.493,96.701,-14.202,6.882,-0.015,0.920,-0.447,-0.641,-0.427,0.031,73.333,37525.000,1.000
-32.228,-24.236,-24.843,17.357,-0.502,92.109,-23.362,5.096,-0.017,0.920,-0.448,-0.580,-0.427,0.061,73.333,37526.000,1.000
-34.146,-20.520,-24.062,8.676,0.273,87.234,-32.305,0.871,-0.017,0.919,-0.452,-0.641,-0.336,0.031,73.333,37527.000,1.000
-34.678,-15.175,-22.143,1.880,1.563,83.296,-39.673,-4.488,-0.017,0.922,-0.453,-0.702,-0.305,0.061,73.333,37528.000,1.000
-33.668,-9.487,-19.431,-3.420,2.668,79.789,-45.856,-11.329,-0.017,0.921,-0.451,-0.519,-0.214,0.000,73.333,37529.000,1.000
-31.173,-4.681,-16.672,-8.021,3.200,75.577,-51.327,-20.395,-0.018,0.919,-0.452,-0.397,-0.122,-0.092,73.333,37530.000,1.000
-27.467,-1.004,-14.125,-12.130,3.210,70.079,-56.447,-32.154,-0.016,0.919,-0.456,-0.275,-0.214,-0.061,73.333,37531.000,1.000
-23.142,1.669,-11.623,-15.170,3.077,63.709,-60.457,-45.555,-0.015,0.916,-0.454,-0.183,-0.183,-0.092,73.333,37532.000,1.000
-18.865,3.537,-8.817,-16.264,3.331,57.244,-62.371,-58.599,-0.017,0.920,-0.451,-0.275,-0.305,-0.183,73.333,37533.000,1.000
-15.065,5.042,-5.296,-14.803,4.442,51.177,-62.233,-69.584,-0.017,0.919,-0.454,-0.153,-0.153,-0.275,73.333,37534.000,1.000
-11.913,6.432,-0.996,-10.935,6.500,45.708,-60.696,-77.416,-0.018,0.918,-0.453,-0.092,-0.153,-0.305,73.333,37535.000,1.000
-9.468,7.567,3.470,-5.924,8.903,40.852,-59.400,-82.334,-0.019,0.919,-0.453,0.031,-0.031,-0.275,73.333,37536.000,1.000
-7.960,7.824,7.043,-1.687,10.639,36.959,-59.255,-84.699,-0.019,0.917,-0.452,0.122,-0.031,-0.305,73.333,37537.000,1.000
-7.912,6.375,8.701,-0.221,10.577,34.510,-60.533,-84.836,-0.022,0.916,-0.453,0.397,0.000,-0.366,73.333,37538.000,1.000
-9.612,2.839,8.225,-2.538,8.211,34.020,-63.322,-83.038,-0.023,0.916,-0.454,0.427,-0.061,-0.488,73.333,37539.000,1.000
-12.501,-2.346,6.550,-7.779,4.376,36.333,-66.462,-78.707,-0.021,0.919,-0.453,0.519,-0.244,-0.397,73.333,37540.000,1.000
-15.167,-7.774,5.141,-13.963,0.754,41.974,-68.642,-71.321,-0.021,0.921,-0.452,0.580,-0.153,-0.458,73.333,37541.000,1.000
-15.913,-11.778,5.011,-19.256,-1.073,50.643,-68.356,-60.463,-0.020,0.922,-0.454,0.671,-0.183,-0.519,73.333,37542.000,1.000
-13.752,-13.545,5.859,-23.268,-0.666,60.680,-65.275,-46.834,-0.021,0.924,-0.451,0.641,-0.214,-0.549,73.333,37543.000,1.000
-9.112,-13.665,6.323,-27.155,1.117,69.312,-61.040,-32.606,-0.022,0.924,-0.449,0.671,-0.244,-0.488,73.333,37544.000,1.000
-3.575,-13.527,5.374,-32.242,2.936,74.097,-57.255,-19.676,-0.021,0.924,-0.447,0.427,-0.305,-0.519,73.333,37545.000,1.000
1.029,-14.118,3.112,-39.092,3.543,73.730,-55.109,-9.357,-0.019,0.921,-0.446,0.488,-0.397,-0.519,73.333,37546.000,1.000
3.561,-15.936,0.321,-47.292,2.292,68.373,-54.167,-1.628,-0.017,0.919,-0.444,0.427,-0.427,-0.488,73.333,37547.000,1.000
4.006,-19.083,-2.260,-55.844,-0.740,59.299,-53.128,4.223,-0.017,0.919,-0.448,0.427,-0.366,-0.488,73.333,37548.000,1.000
3.359,-22.853,-4.057,-63.436,-4.890,48.396,-51.282,8.595,-0.017,0.916,-0.449,0.519,-0.488,-0.427,73.333,37549.000,1.000
3.137,-25.820,-4.632,-68.684,-9.082,37.705,-48.252,11.764,-0.018,0.917,-0.451,0.549,-0.397,-0.458,73.333,37550.000,1.000
4.499,-26.535,-3.835,-70.898,-12.215,28.554,-44.724,13.264,-0.017,0.917,-0.449,0.671,-0.397,-0.427,73.333,37551.000,1.000
7.430,-24.519,-1.754,-70.226,-13.423,21.673,-40.987,13.049,-0.016,0.917,-0.449,0.702,-0.427,-0.366,73.333,37552.000,1.000
10.773,-20.243,1.247,-67.625,-12.674,17.208,-37.026,11.448,-0.015,0.919,-0.449,0.702,-0.427,-0.244,73.333,37553.000,1.000
13.140,-14.762,4.286,-64.709,-10.985,14.359,-33.621,8.073,-0.017,0.920,-0.450,0.671,-0.336,-0.183,73.333,37554.000,1.000
13.742,-9.838,5.916,-63.165,-9.814,11.518,-31.726,1.979,-0.017,0.919,-0.450,0.702,-0.305,-0.214,73.333,37555.000,1.000
12.598,-7.197,4.717,-64.183,-10.387,6.773,-32.632,-8.359,-0.018,0.921,-0.448,0.671,-0.214,-0.153,73.333,37556.000,1.000
10.368,-7.482,0.348,-67.725,-12.866,-0.658,-35.959,-23.065,-0.019,0.921,-0.448,0.824,-0.183,-0.275,73.333,37557.000,1.000
7.963,-9.791,-6.009,-72.499,-16.237,-9.851,-39.636,-40.235,-0.021,0.922,-0.443,0.854,-0.214,-0.336,73.333,37558.000,1.000
5.956,-12.419,-12.271,-76.605,-19.093,-18.984,-41.701,-56.955,-0.022,0.920,-0.447,0.763,-0.336,-0.427,73.333,37559.000,1.000
4.317,-14.490,-16.813,-78.430,-20.602,-26.623,-40.792,-70.144,-0.021,0.918,-0.447,0.763,-0.427,-0.488,73.333,37560.000,1.000
2.870,-16.505,-19.477,-77.579,-20.903,-32.892,-37.430,-78.313,-0.023,0.920,-0.447,0.732,-0.519,-0.519,73.333,37561.000,1.000
1.819,-19.859,-21.295,-74.483,-20.369,-38.761,-32.504,-80.994,-0.022,0.919,-0.449,0.732,-0.519,-0.580,73.333,37562.000,1.000
1.618,-25.669,-23.434,-69.561,-19.193,-44.926,-26.576,-78.468,-0.023,0.920,-0.446,0.641,-0.610,-0.732,73.333,37563.000,1.000
2.424,-33.691,-26.293,-63.033,-17.573,-51.464,-20.368,-71.995,-0.022,0.921,-0.450,0.732,-0.671,-0.854,73.333,37564.000,1.000
3.774,-42.264,-29.328,-55.381,-15.742,-57.850,-14.076,-62.758,-0.022,0.921,-0.450,0.793,-0.793,-0.977,73.333,37565.000,1.000
4.735,-48.924,-31.457,-47.940,-13.920,-63.405,-8.249,-51.891,-0.021,0.921,-0.452,0.824,-0.763,-1.038,73.333,37566.000,1.000
4.291,-52.006,-31.703,-42.561,-12.185,-67.477,-3.023,-39.736,-0.021,0.922,-0.449,0.824,-0.916,-0.977,73.333,37567.000,1.000
1.842,-51.469,-29.862,-40.987,-10.769,-70.057,1.474,-26.699,-0.019,0.923,-0.448,0.824,-0.916,-0.946,73.333,37568.000,1.000
-2.224,-47.903,-26.307,-43.867,-9.880,-71.854,4.528,-14.359,-0.018,0.921,-0.451,0.824,-0.946,-1.038,73.333,37569.000,1.000
-6.585,-41.717,-21.475,-50.045,-9.155,-73.412,6.269,-4.505,-0.017,0.925,-0.449,0.763,-0.885,-0.916,73.333,37570.000,1.000
-9.863,-33.303,-16.017,-57.624,-8.092,-75.110,6.742,0.857,-0.018,0.924,-0.447,0.763,-0.946,-0.824,73.333,37571.000,1.000
-11.438,-23.754,-11.057,-65.343,-6.584,-77.298,6.009,0.567,-0.019,0.923,-0.448,0.824,-0.916,-0.885,73.333,37572.000,1.000
-11.617,-14.620,-7.890,-73.039,-5.048,-80.372,3.788,-5.436,-0.020,0.924,-0.452,0.885,-0.885,-0.793,73.333,37573.000,1.000
-11.154,-6.889,-7.070,-80.773,-4.059,-84.431,-0.783,-16.368,-0.020,0.922,-0.453,0.854,-0.793,-0.763,73.333,37574.000,1.000
-10.642,-0.767,-7.901,-87.754,-3.941,-88.779,-7.643,-30.088,-0.020,0.922,-0.449,0.916,-1.099,-0.732,73.333,37575.000,1.000
-10.312,3.971,-8.997,-92.714,-4.872,-92.572,-16.423,-44.470,-0.022,0.921,-0.449,0.916,-1.007,-0.702,73.333,37576.000,1.000
-10.253,7.131,-9.251,-94.652,-6.808,-95.320,-25.857,-57.629,-0.021,0.923,-0.451,0.885,-0.977,-0.549,73.333,37577.000,1.000
-10.649,7.965,-8.485,-93.338,-9.611,-97.193,-34.328,-68.398,-0.021,0.920,-0.450,1.007,-0.977,-0.610,73.333,37578.000,1.000
-11.603,6.125,-7.172,-89.097,-12.997,-98.758,-41.026,-76.677,-0.021,0.919,-0.450,1.068,-1.160,-0.549,73.333,37579.000,1.000
-12.858,2.150,-5.868,-82.259,-16.306,-100.217,-45.261,-82.353,-0.021,0.919,-0.449,1.068,-1.129,-0.488,73.333,37580.000,1.000
-14.066,-2.900,-5.219,-73.549,-19.040,-101.689,-47.539,-85.791,-0.023,0.918,-0.450,1.129,-1.160,-0.458,73.333,37581.000,1.000
-15.197,-8.538,-5.992,-64.241,-21.173,-103.320,-48.749,-87.070,-0.024,0.915,-0.450,1.129,-1.190,-0.366,73.333,37582.000,1.000
-16.443,-14.946,-8.531,-55.611,-22.941,-105.163,-49.642,-85.675,-0.026,0.917,-0.449,1.129,-1.190,-0.336,73.333,37583.000,1.000
-17.752,-21.974,-12.062,-48.252,-24.397,-107.125,-51.099,-81.164,-0.025,0.919,-0.448,1.221,-1.343,-0.366,73.333,37584.000,1.000
-18.717,-28.943,-15.074,-42.080,-25.238,-108.907,-53.222,-73.128,-0.026,0.918,-0.449,1.282,-1.343,-0.336,73.333,37585.000,1.000
-18.970,-35.082,-16.674,-37.361,-25.312,-110.618,-56.541,-62.448,-0.024,0.918,-0.446,1.221,-1.465,-0.336,73.333,37586.000,1.000
-18.681,-40.345,-17.434,-35.086,-24.857,-112.715,-61.466,-50.681,-0.024,0.916,-0.447,1.221,-1.526,-0.427,73.333,37587.000,1.000
-18.507,-45.224,-18.758,-36.339,-24.507,-115.546,-67.859,-39.264,-0.025,0.916,-0.450,1.343,-1.648,-0.488,73.333,37588.000,1.000
-18.853,-49.525,-21.229,-41.132,-24.900,-118.842,-75.249,-29.302,-0.023,0.916,-0.447,1.343,-1.648,-0.366,73.333,37589.000,1.000
-19.436,-52.213,-23.870,-47.927,-26.070,-121.468,-82.008,-20.847,-0.023,0.917,-0.446,1.312,-1.648,-0.427,73.333,37590.000,1.000
-19.537,-52.149,-25.001,-54.659,-27.464,-122.325,-86.952,-14.006,-0.024,0.920,-0.448,1.373,-1.678,-0.427,73.333,37591.000,1.000
-18.366,-49.238,-23.534,-59.772,-28.206,-120.958,-89.388,-8.861,-0.020,0.920,-0.449,1.373,-1.740,-0.397,73.333,37592.000,1.000
-15.309,-44.733,-19.846,-62.942,-27.732,-118.042,-89.401,-5.758,-0.018,0.919,-0.450,1.404,-1.648,-0.427,73.333,37593.000,1.000
-10.239,-40.295,-15.583,-65.006,-26.185,-115.335,-88.553,-5.944,-0.017,0.920,-0.451,1.404,-1.556,-0.458,73.333,37594.000,1.000
-3.953,-37.284,-12.678,-66.985,-24.166,-114.563,-88.305,-10.342,-0.021,0.919,-0.448,1.282,-1.648,-0.336,73.333,37595.000,1.000
1.901,-36.184,-12.165,-69.211,-22.319,-116.440,-89.579,-19.114,-0.022,0.920,-0.448,1.282,-1.648,-0.458,73.333,37596.000,1.000
5.835,-36.543,-13.437,-70.717,-20.645,-119.786,-91.177,-30.516,-0.022,0.920,-0.449,1.312,-1.740,-0.488,73.333,37597.000,1.000
7.484,-37.391,-14.998,-70.074,-18.701,-122.435,-90.631,-41.848,-0.022,0.918,-0.449,1.343,-1.770,-0.488,73.333,37598.000,1.000
7.672,-37.839,-15.945,-66.924,-16.348,-123.320,-87.097,-51.755,-0.021,0.920,-0.449,1.282,-1.617,-0.549,73.333,37599.000,1.000
7.626,-37.733,-16.424,-62.197,-13.924,-122.870,-81.256,-59.781,-0.022,0.920,-0.451,1.343,-1.648,-0.519,73.333,37600.000,1.000
7.955,-37.433,-16.940,-57.459,-12.088,-122.032,-75.080,-65.858,-0.023,0.922,-0.448,1.343,-1.678,-0.519,73.333,37601.000,1.000
8.275,-37.665,-17.685,-53.991,-11.245,-121.022,-69.798,-69.279,-0.024,0.923,-0.451,1.251,-1.709,-0.519,73.333,37602.000,1.000
7.851,-39.069,-18.501,-52.330,-11.204,-119.376,-65.193,-69.034,-0.023,0.924,-0.450,1.129,-1.587,-0.610,73.333,37603.000,1.000
6.620,-41.202,-18.811,-52.026,-11.207,-116.507,-60.562,-64.685,-0.023,0.924,-0.450,1.068,-1.617,-0.641,73.333,37604.000,1.000
5.306,-42.764,-17.868,-51.839,-10.357,-111.856,-54.408,-55.833,-0.021,0.925,-0.450,1.068,-1.526,-0.671,73.333,37605.000,1.000
4.615,-42.643,-15.587,-51.026,-8.561,-105.700,-46.172,-43.250,-0.020,0.924,-0.451,0.916,-1.617,-0.763,73.333,37606.000,1.000
4.636,-40.906,-12.928,-49.996,-6.626,-99.275,-36.131,-28.500,-0.022,0.922,-0.452,0.763,-1.587,-0.732,73.333,37607.000,1.000
4.903,-38.533,-11.182,-49.687,-5.500,-94.028,-24.818,-13.166,-0.021,0.924,-0.452,0.824,-1.404,-0.732,73.333,37608.000,1.000
4.752,-36.149,-10.722,-50.366,-5.347,-90.522,-12.959,1.185,-0.020,0.924,-0.450,0.946,-1.373,-0.732,73.333,37609.000,1.000
3.567,-33.629,-10.794,-51.209,-5.372,-87.829,-0.322,13.563,-0.019,0.926,-0.452,0.763,-1.465,-0.763,73.333,37610.000,1.000
1.103,-30.139,-10.363,-51.197,-4.859,-84.637,12.887,22.665,-0.019,0.924,-0.455,0.671,-1.343,-0.763,73.333,37611.000,1.000
-2.277,-24.763,-8.755,-49.568,-3.774,-80.106,26.225,27.784,-0.019,0.926,-0.453,0.519,-1.373,-0.702,73.333,37612.000,1.000
-5.959,-17.323,-5.943,-45.945,-2.697,-74.302,39.222,29.248,-0.020,0.923,-0.451,0.366,-1.312,-0.641,73.333,37613.000,1.000
-9.660,-8.507,-2.456,-40.522,-2.374,-68.368,50.504,27.191,-0.020,0.921,-0.449,0.244,-1.160,-0.671,73.333,37614.000,1.000
-13.592,0.344,0.989,-33.883,-3.106,-63.819,58.954,21.695,-0.020,0.920,-0.453,0.305,-1.068,-0.610,73.333,37615.000,1.000
-17.987,8.220,3.967,-26.603,-4.575,-61.725,63.770,12.638,-0.020,0.919,-0.452,0.275,-1.038,-0.519,73.333,37616.000,1.000
-22.475,14.898,6.652,-18.612,-5.871,-61.650,65.698,0.887,-0.022,0.917,-0.453,0.336,-0.977,-0.610,73.333,37617.000,1.000
-26.332,20.318,9.250,-9.607,-6.375,-61.922,66.542,-11.811,-0.021,0.918,-0.454,0.458,-0.885,-0.519,73.333,37618.000,1.000
-29.255,24.145,11.383,0.051,-6.533,-61.158,66.786,-24.470,-0.020,0.918,-0.453,0.580,-0.763,-0.519,73.333,37619.000,1.000
-31.471,26.018,12.339,9.445,-7.161,-58.967,66.161,-36.397,-0.019,0.917,-0.450,0.641,-0.702,-0.458,73.333,37620.000,1.000
-33.251,26.325,11.756,17.542,-8.544,-55.910,63.911,-47.038,-0.019,0.918,-0.451,0.641,-0.732,-0.366,73.333,37621.000,1.000
-34.763,25.685,9.785,23.679,-10.209,-52.698,60.198,-55.138,-0.020,0.917,-0.451,0.763,-0.702,-0.336,73.333,37622.000,1.000
-36.294,24.041,6.666,27.653,-11.616,-49.824,56.091,-59.232,-0.022,0.917,-0.453,0.763,-0.793,-0.427,73.333,37623.000,1.000
-38.062,21.205,2.826,29.898,-12.614,-47.563,52.080,-59.021,-0.021,0.917,-0.451,0.854,-0.580,-0.366,73.333,37624.000,1.000
-39.781,17.556,-0.728,31.860,-13.016,-45.543,48.894,-54.586,-0.021,0.916,-0.450,0.885,-0.427,-0.275,73.333,37625.000,1.000
-40.884,14.028,-2.867,35.184,-12.574,-43.070,46.664,-46.697,-0.023,0.916,-0.453,0.916,-0.427,-0.275,73.333,37626.000,1.000
-41.353,10.968,-3.469,40.372,-11.298,-39.660,45.060,-36.446,-0.023,0.916,-0.455,1.068,-0.488,-0.275,73.333,37627.000,1.000
-42.073,7.633,-3.798,46.134,-9.749,-35.561,43.510,-24.965,-0.022,0.917,-0.451,1.160,-0.427,-0.275,73.333,37628.000,1.000
-43.997,3.332,-5.315,50.324,-8.748,-31.686,40.757,-13.666,-0.021,0.917,-0.455,1.251,-0.397,-0.244,73.333,37629.000,1.000
-47.052,-1.828,-8.394,51.603,-8.723,-28.679,36.236,-3.159,-0.021,0.917,-0.455,1.404,-0.214,-0.244,73.333,37630.000,1.000
-50.082,-6.862,-12.212,49.952,-9.552,-26.647,29.766,6.320,-0.018,0.917,-0.454,1.434,-0.183,-0.214,73.333,37631.000,1.000
-51.661,-10.467,-15.303,46.598,-10.379,-24.778,22.541,15.225,-0.019,0.916,-0.454,1.587,-0.214,-0.153,73.333,37632.000,1.000
-50.805,-11.474,-16.198,43.543,-9.905,-21.542,16.999,24.434,-0.020,0.918,-0.456,1.556,-0.183,-0.244,73.333,37633.000,1.000
-47.259,-9.131,-14.109,42.483,-7.346,-16.106,14.067,33.570,-0.021,0.918,-0.456,1.556,-0.122,-0.153,73.333,37634.000,1.000
-41.818,-4.202,-9.681,43.715,-3.166,-9.315,12.706,41.075,-0.023,0.917,-0.455,1.678,-0.153,-0.153,73.333,37635.000,1.000
-36.240,1.118,-4.875,45.827,0.971,-3.420,10.096,44.370,-0.022,0.917,-0.451,1.801,-0.244,-0.214,73.333,37636.000,1.000
-32.262,4.462,-1.806,46.849,3.417,-0.251,4.328,41.768,-0.023,0.917,-0.452,1.678,-0.153,-0.122,73.333,37637.000,1.000
-30.588,4.437,-1.738,45.465,3.570,-0.165,-4.108,33.716,-0.023,0.918,-0.451,1.709,-0.153,-0.214,73.333,37638.000,1.000
-30.599,1.391,-4.364,41.777,2.029,-2.241,-13.693,22.210,-0.023,0.919,-0.451,1.709,-0.122,-0.183,73.333,37639.000,1.000
-30.831,-3.003,-7.855,37.538,0.241,-4.540,-21.959,10.797,-0.023,0.919,-0.453,1.648,-0.153,-0.244,73.333,37640.000,1.000
-29.982,-6.796,-10.280,34.742,-0.574,-5.398,-27.372,2.396,-0.023,0.921,-0.454,1.648,-0.061,-0.183,73.333,37641.000,1.000
-27.788,-9.167,-11.133,34.093,-0.130,-4.396,-29.722,-1.740,-0.025,0.922,-0.455,1.648,0.031,-0.214,73.333,37642.000,1.000
-25.068,-10.811,-11.383,34.809,0.938,-2.315,-29.577,-1.762,-0.025,0.922,-0.458,1.587,0.000,-0.244,73.333,37643.000,1.000
-22.935,-12.774,-12.160,35.615,1.666,-0.509,-28.512,0.919,-0.023,0.920,-0.458,1.526,0.000,-0.275,73.333,37644.000,1.000
-21.977,-15.687,-13.832,35.900,1.469,0.129,-27.495,5.153,-0.022,0.921,-0.457,1.434,-0.031,-0.275,73.333,37645.000,1.000
-21.920,-19.262,-16.077,35.779,0.293,-0.683,-26.976,10.022,-0.022,0.922,-0.456,1.465,-0.031,-0.275,73.333,37646.000,1.000
